     A,B,C,D,E,F,G,H
    19.593320255,3595,,iTLB-load-misses,14641916,36.29,,
    19.593320255,80760,,dTLB-load-misses,15999916,39.66,,
    19.593320255,4768,,dTLB-store-misses,16005140,39.68,,
    19.593320255,775630,,L1-icache-load-misses,16002363,39.67,,
    19.593320255,2224748,,L1-dcache-load-misses,16005431,39.68,4.17,of all L1-dcache accesses
    19.593320255,419505,,l2_rqsts.all_demand_miss,16000287,39.66,,
    19.593320255,124468,,LLC-load-misses,15997247,39.66,25.57,of all LL-cache accesses
    19.593320255,25900,,LLC-store-misses,13704914,33.97,,
    19.593320255,141619524,,cycles,9702250,24.05,,
    19.593320255,221809140,,instructions,5713458,14.16,1.57,insn per cycle
    19.593320255,53393083,,L1-dcache-loads,1711897,4.24,,
    19.593320255,<not counted>,,L1-dcache-load-misses,0,0.00,,
    19.593320255,486818,,LLC-loads,2626499,6.51,,
    19.593320255,167526,,LLC-load-misses,6623116,16.42,34.41,of all LL-cache accesses
    19.633638922,657860,,branch-misses,15979866,39.65,,
    19.633638922,4777,,iTLB-load-misses,15985490,39.66,,
    19.633638922,157450,,dTLB-load-misses,15989248,39.67,,
    19.633638922,19836,,dTLB-store-misses,14019648,34.78,,
    19.633638922,2118846,,L1-icache-load-misses,10022106,24.87,,
    19.633638922,2662488,,L1-dcache-load-misses,6023066,14.94,3.97,of all L1-dcache accesses
    19.633638922,227947,,l2_rqsts.all_demand_miss,2026956,5.03,,
    19.633638922,<not counted>,,LLC-load-misses,0,0.00,,
    19.633638922,44405,,LLC-store-misses,2288219,5.68,,
    19.633638922,138313403,,cycles,6285442,15.60,,
    19.633638922,265380204,,instructions,10291064,25.53,1.92,insn per cycle
    19.633638922,66995142,,L1-dcache-loads,14294605,35.47,,
    19.633638922,2703939,,L1-dcache-load-misses,16005331,39.71,4.04,of all L1-dcache accesses
    19.633638922,682877,,LLC-loads,16000046,39.70,,
    19.633638922,300664,,LLC-load-misses,15985847,39.67,44.03,of all LL-cache accesses
    19.673872949,1338193,,branch-misses,6255187,15.55,,
    19.673872949,9854,,iTLB-load-misses,2253953,5.60,,
    19.673872949,<not counted>,,dTLB-load-misses,0,0.00,,
    19.673872949,9093,,dTLB-store-misses,1973599,4.90,,
    19.673872949,3301813,,L1-icache-load-misses,5972694,14.84,,
    19.673872949,2796385,,L1-dcache-load-misses,9969640,24.78,4.93,of all L1-dcache accesses
    19.673872949,530650,,l2_rqsts.all_demand_miss,13975021,34.73,,
    19.673872949,115303,,LLC-load-misses,16004966,39.78,32.12,of all LL-cache accesses
    19.673872949,28285,,LLC-store-misses,16001476,39.77,,
    19.673872949,134932041,,cycles,16007551,39.78,,
    19.673872949,212360164,,instructions,16007228,39.78,1.57,insn per cycle
    19.673872949,56702934,,L1-dcache-loads,15999458,39.76,,
    19.673872949,3537306,,L1-dcache-load-misses,16006485,39.78,6.24,of all L1-dcache accesses
    19.673872949,358933,,LLC-loads,14264394,35.45,,
    19.673872949,63093,,LLC-load-misses,10259236,25.50,17.58,of all LL-cache accesses
    19.714120941,1339101,,branch-misses,9742976,24.21,,
    19.714120941,14277,,iTLB-load-misses,13741463,34.15,,
    19.714120941,35474,,dTLB-load-misses,15990168,39.73,,
    19.714120941,6471,,dTLB-store-misses,16006503,39.77,,
    19.714120941,2840126,,L1-icache-load-misses,16048899,39.88,,
    19.714120941,2153193,,L1-dcache-load-misses,16001825,39.76,3.42,of all L1-dcache accesses
    19.714120941,879343,,l2_rqsts.all_demand_miss,16005312,39.77,,
    19.714120941,58110,,LLC-load-misses,15995518,39.75,12.02,of all LL-cache accesses
    19.714120941,31342,,LLC-store-misses,14460769,35.93,,
    19.714120941,139965929,,cycles,10508102,26.11,,
    19.714120941,205632330,,instructions,6507367,16.17,1.47,insn per cycle
    19.714120941,62973929,,L1-dcache-loads,2509718,6.24,,
    19.714120941,<not counted>,,L1-dcache-load-misses,0,0.00,,
    19.714120941,483282,,LLC-loads,1741693,4.33,,
    19.714120941,31929,,LLC-load-misses,5732738,14.24,6.61,of all LL-cache accesses
    19.754409120,1516268,,branch-misses,15994104,39.70,,
    19.754409120,19839,,iTLB-load-misses,15994069,39.70,,
    19.754409120,15191,,dTLB-load-misses,15997548,39.71,,
    19.754409120,9290,,dTLB-store-misses,14796502,36.72,,
    19.754409120,2853987,,L1-icache-load-misses,10796899,26.80,,
    19.754409120,3068538,,L1-dcache-load-misses,6801649,16.88,5.73,of all L1-dcache accesses
    19.754409120,1226497,,l2_rqsts.all_demand_miss,2802563,6.96,,
    19.754409120,<not counted>,,LLC-load-misses,0,0.00,,
    19.754409120,54982,,LLC-store-misses,1492766,3.70,,
    19.754409120,135928883,,cycles,5487872,13.62,,
    19.754409120,202249433,,instructions,9486995,23.55,1.49,insn per cycle
    19.754409120,53594120,,L1-dcache-loads,13493289,33.49,,
    19.754409120,1884632,,L1-dcache-load-misses,16001203,39.72,3.52,of all L1-dcache accesses
    19.754409120,203511,,LLC-loads,16001653,39.72,,
    19.754409120,68611,,LLC-load-misses,16000321,39.71,33.71,of all LL-cache accesses
    19.794745027,1214643,,branch-misses,7118857,17.65,,
    19.794745027,36515,,iTLB-load-misses,3131872,7.76,,
    19.794745027,<not counted>,,dTLB-load-misses,0,0.00,,
    19.794745027,14519,,dTLB-store-misses,1202916,2.98,,
    19.794745027,1589204,,L1-icache-load-misses,5199004,12.89,,
    19.794745027,3623235,,L1-dcache-load-misses,9197090,22.80,6.81,of all L1-dcache accesses
    19.794745027,753758,,l2_rqsts.all_demand_miss,13202401,32.73,,
    19.794745027,18865,,LLC-load-misses,16002925,39.67,9.90,of all LL-cache accesses
    19.794745027,47370,,LLC-store-misses,16005333,39.68,,
    19.794745027,136582507,,cycles,16006533,39.68,,
    19.794745027,201345165,,instructions,16008539,39.69,1.47,insn per cycle
    19.794745027,53204215,,L1-dcache-loads,16008267,39.69,,
    19.794745027,1798735,,L1-dcache-load-misses,15998125,39.66,3.38,of all L1-dcache accesses
    19.794745027,190563,,LLC-loads,15138096,37.53,,
    19.794745027,89153,,LLC-load-misses,11130625,27.59,46.78,of all LL-cache accesses
    19.835053125,1276982,,branch-misses,8871748,22.01,,
    19.835053125,44610,,iTLB-load-misses,12867548,31.93,,
    19.835053125,35999,,dTLB-load-misses,15997995,39.69,,
    19.835053125,10938,,dTLB-store-misses,16006872,39.71,,
    19.835053125,2666257,,L1-icache-load-misses,16010324,39.72,,
    19.835053125,1883305,,L1-dcache-load-misses,16004877,39.71,4.30,of all L1-dcache accesses
    19.835053125,1509177,,l2_rqsts.all_demand_miss,16001724,39.70,,
    19.835053125,79132,,LLC-load-misses,15992064,39.68,54.82,of all LL-cache accesses
    19.835053125,55513,,LLC-store-misses,15432663,38.29,,
    19.835053125,140090347,,cycles,11440996,28.38,,
    19.835053125,159943794,,instructions,7445153,18.47,1.14,insn per cycle
    19.835053125,43817546,,L1-dcache-loads,3447403,8.55,,
    19.835053125,<not counted>,,L1-dcache-load-misses,0,0.00,,
    19.835053125,144347,,LLC-loads,861202,2.14,,
    19.835053125,58425,,LLC-load-misses,4859726,12.06,40.48,of all LL-cache accesses
    19.875342026,1442187,,branch-misses,15994587,39.70,,
    19.875342026,23893,,iTLB-load-misses,15995227,39.70,,
    19.875342026,21240,,dTLB-load-misses,15997458,39.71,,
    19.875342026,8006,,dTLB-store-misses,15726010,39.03,,
    19.875342026,2585104,,L1-icache-load-misses,11730371,29.11,,
    19.875342026,2647684,,L1-dcache-load-misses,7733848,19.19,5.25,of all L1-dcache accesses
    19.875342026,1184604,,l2_rqsts.all_demand_miss,3732535,9.26,,
    19.875342026,<not counted>,,LLC-load-misses,0,0.00,,
    19.875342026,23376,,LLC-store-misses,556701,1.38,,
    19.875342026,140016551,,cycles,4552554,11.30,,
    19.875342026,191111298,,instructions,8553540,21.23,1.36,insn per cycle
    19.875342026,50384809,,L1-dcache-loads,12556682,31.17,,
    19.875342026,2121029,,L1-dcache-load-misses,16001760,39.72,4.21,of all L1-dcache accesses
    19.875342026,214246,,LLC-loads,16004637,39.73,,
    19.875342026,65021,,LLC-load-misses,16001892,39.72,30.35,of all LL-cache accesses
    19.915630563,1316249,,branch-misses,8002441,19.86,,
    19.915630563,43795,,iTLB-load-misses,4011946,9.96,,
    19.915630563,4114,,dTLB-load-misses,58816,0.15,,
    19.915630563,4925,,dTLB-store-misses,270195,0.67,,
    19.915630563,2711981,,L1-icache-load-misses,4268429,10.58,,
    19.915630563,2911138,,L1-dcache-load-misses,8265599,20.50,5.58,of all L1-dcache accesses
    19.915630563,942534,,l2_rqsts.all_demand_miss,12269130,30.42,,
    19.915630563,51565,,LLC-load-misses,16011042,39.70,26.35,of all LL-cache accesses
    19.915630563,39592,,LLC-store-misses,16009820,39.70,,
    19.915630563,138169015,,cycles,16005247,39.69,,
    19.915630563,169791158,,instructions,16001877,39.68,1.23,insn per cycle
    19.915630563,52136293,,L1-dcache-loads,16001631,39.68,,
    19.915630563,1915476,,L1-dcache-load-misses,15996012,39.67,3.67,of all L1-dcache accesses
    19.915630563,195661,,LLC-loads,15996641,39.67,,
    19.915630563,77236,,LLC-load-misses,12061648,29.91,39.47,of all LL-cache accesses
    19.955986261,1484666,,branch-misses,7983844,19.78,,
    19.955986261,20331,,iTLB-load-misses,11987846,29.71,,
    19.955986261,23540,,dTLB-load-misses,15942922,39.55,,
    19.955986261,8027,,dTLB-store-misses,15998248,39.69,,
    19.955986261,2108716,,L1-icache-load-misses,16009397,39.71,,
    19.955986261,3629209,,L1-dcache-load-misses,16009922,39.72,6.04,of all L1-dcache accesses
    19.955986261,714103,,l2_rqsts.all_demand_miss,16000528,39.69,,
    19.955986261,62456,,LLC-load-misses,16008126,39.71,0.00,of all LL-cache accesses
    19.955986261,51249,,LLC-store-misses,15995219,39.68,,
    19.955986261,136394720,,cycles,12361670,30.66,,
    19.955986261,226478887,,instructions,8378019,20.78,1.66,insn per cycle
    19.955986261,60063552,,L1-dcache-loads,4369782,10.84,,
    19.955986261,2951264,,L1-dcache-load-misses,379662,0.94,4.91,of all L1-dcache accesses
    19.955986261,<not counted>,,LLC-loads,0,0.00,,
    19.955986261,30625,,LLC-load-misses,3938849,9.77,0.00,of all LL-cache accesses
    19.996314936,1476711,,branch-misses,15992730,39.68,,
    19.996314936,34743,,iTLB-load-misses,15993527,39.68,,
    19.996314936,23766,,dTLB-load-misses,15995332,39.69,,
    19.996314936,7392,,dTLB-store-misses,16002467,39.70,,
    19.996314936,2821198,,L1-icache-load-misses,12677525,31.45,,
    19.996314936,2451708,,L1-dcache-load-misses,8676913,21.53,3.68,of all L1-dcache accesses
    19.996314936,1024141,,l2_rqsts.all_demand_miss,4675549,11.60,,
    19.996314936,24227,,LLC-load-misses,678812,1.68,10.12,of all LL-cache accesses
    19.996314936,<not counted>,,LLC-store-misses,0,0.00,,
    19.996314936,141073819,,cycles,3624144,8.99,,
    19.996314936,259049240,,instructions,7628212,18.93,1.84,insn per cycle
    19.996314936,66537943,,L1-dcache-loads,11626554,28.85,,
    19.996314936,2327319,,L1-dcache-load-misses,15626574,38.77,3.50,of all L1-dcache accesses
    19.996314936,239394,,LLC-loads,16009586,39.72,,
    19.996314936,80058,,LLC-load-misses,15993092,39.68,33.44,of all LL-cache accesses
    20.036689894,1041976,,branch-misses,9039694,22.41,,
    20.036689894,65604,,iTLB-load-misses,5072869,12.57,,
    20.036689894,58303,,dTLB-load-misses,1071897,2.66,,
    20.036689894,<not counted>,,dTLB-store-misses,0,0.00,,
    20.036689894,2140183,,L1-icache-load-misses,3297295,8.17,,
    20.036689894,2586397,,L1-dcache-load-misses,7293951,18.08,3.94,of all L1-dcache accesses
    20.036689894,887558,,l2_rqsts.all_demand_miss,11292335,27.99,,
    20.036689894,32177,,LLC-load-misses,15291596,37.91,7.67,of all LL-cache accesses
    20.036689894,45655,,LLC-store-misses,15997696,39.66,,
    20.036689894,134339903,,cycles,16001106,39.66,,
    20.036689894,218626822,,instructions,15999712,39.66,1.63,insn per cycle
    20.036689894,65600840,,L1-dcache-loads,16002250,39.67,,
    20.036689894,3284116,,L1-dcache-load-misses,15973268,39.60,5.01,of all L1-dcache accesses
    20.036689894,419536,,LLC-loads,15974314,39.60,,
    20.036689894,86621,,LLC-load-misses,13055649,32.36,20.65,of all LL-cache accesses
    20.076993988,1278685,,branch-misses,6922994,17.18,,
    20.076993988,40830,,iTLB-load-misses,10920191,27.10,,
    20.076993988,24354,,dTLB-load-misses,14921818,37.03,,
    20.076993988,16682,,dTLB-store-misses,15998443,39.70,,
    20.076993988,1454803,,L1-icache-load-misses,16012404,39.73,,
    20.076993988,3937019,,L1-dcache-load-misses,16016898,39.75,5.20,of all L1-dcache accesses
    20.076993988,728312,,l2_rqsts.all_demand_miss,15998828,39.70,,
    20.076993988,111338,,LLC-load-misses,16000375,39.70,0.00,of all LL-cache accesses
    20.076993988,84604,,LLC-store-misses,15999347,39.70,,
    20.076993988,138996991,,cycles,13368531,33.17,,
    20.076993988,266967161,,instructions,9384585,23.29,1.92,insn per cycle
    20.076993988,75715592,,L1-dcache-loads,5383277,13.36,,
    20.076993988,2059859,,L1-dcache-load-misses,1377925,3.42,2.72,of all L1-dcache accesses
    20.076993988,<not counted>,,LLC-loads,0,0.00,,
    20.076993988,79534,,LLC-load-misses,2916663,7.24,0.00,of all LL-cache accesses
    20.117336331,761163,,branch-misses,15997047,39.65,,
    20.117336331,14614,,iTLB-load-misses,15987403,39.63,,
    20.117336331,45555,,dTLB-load-misses,15995200,39.65,,
    20.117336331,27867,,dTLB-store-misses,15986950,39.63,,
    20.117336331,3145135,,L1-icache-load-misses,13723203,34.02,,
    20.117336331,3780716,,L1-dcache-load-misses,9724948,24.11,8.18,of all L1-dcache accesses
    20.117336331,534215,,l2_rqsts.all_demand_miss,5727864,14.20,,
    20.117336331,254884,,LLC-load-misses,1728059,4.28,56.69,of all LL-cache accesses
    20.117336331,<not counted>,,LLC-store-misses,0,0.00,,
    20.117336331,139883363,,cycles,2617644,6.49,,
    20.117336331,211408771,,instructions,6614287,16.39,1.51,insn per cycle
    20.117336331,46192537,,L1-dcache-loads,10615570,26.31,,
    20.117336331,2949170,,L1-dcache-load-misses,14623983,36.25,6.38,of all L1-dcache accesses
    20.117336331,449611,,LLC-loads,16000978,39.66,,
    20.117336331,138615,,LLC-load-misses,16012649,39.69,30.83,of all LL-cache accesses
    20.157719896,600607,,branch-misses,10103193,25.02,,
    20.157719896,3127,,iTLB-load-misses,6106528,15.12,,
    20.157719896,126868,,dTLB-load-misses,2101134,5.20,,
    20.157719896,<not counted>,,dTLB-store-misses,0,0.00,,
    20.157719896,54062,,L1-icache-load-misses,2278974,5.64,,
    20.157719896,2689554,,L1-dcache-load-misses,6270760,15.53,3.81,of all L1-dcache accesses
    20.157719896,331583,,l2_rqsts.all_demand_miss,10262290,25.41,,
    20.157719896,95385,,LLC-load-misses,14266179,35.33,25.89,of all LL-cache accesses
    20.157719896,27807,,LLC-store-misses,15993629,39.61,,
    20.157719896,132660086,,cycles,16001035,39.63,,
    20.157719896,222576671,,instructions,16004341,39.63,1.68,insn per cycle
    20.157719896,70634944,,L1-dcache-loads,16000794,39.63,,
    20.157719896,3999795,,L1-dcache-load-misses,15999081,39.62,5.66,of all L1-dcache accesses
    20.157719896,368477,,LLC-loads,16005015,39.64,,
    20.157719896,169769,,LLC-load-misses,14119110,34.97,46.07,of all LL-cache accesses
    20.198014326,699864,,branch-misses,5897782,14.64,,
    20.198014326,3314,,iTLB-load-misses,9893892,24.56,,
    20.198014326,55849,,dTLB-load-misses,13890313,34.48,,
    20.198014326,2168,,dTLB-store-misses,15992917,39.70,,
    20.198014326,2787040,,L1-icache-load-misses,16005332,39.73,,
    20.198014326,3338892,,L1-dcache-load-misses,15999102,39.71,6.96,of all L1-dcache accesses
    20.198014326,448118,,l2_rqsts.all_demand_miss,16007639,39.73,,
    20.198014326,237537,,LLC-load-misses,16003561,39.72,0.00,of all LL-cache accesses
    20.198014326,43687,,LLC-store-misses,15995279,39.70,,
    20.198014326,136214493,,cycles,14404471,35.75,,
    20.198014326,157360072,,instructions,10399612,25.81,1.16,insn per cycle
    20.198014326,47979097,,L1-dcache-loads,6401538,15.89,,
    20.198014326,4549266,,L1-dcache-load-misses,2406653,5.97,9.48,of all L1-dcache accesses
    20.198014326,<not counted>,,LLC-loads,0,0.00,,
    20.198014326,142507,,LLC-load-misses,1891533,4.69,0.00,of all LL-cache accesses
    20.238310902,593482,,branch-misses,16003617,39.71,,
    20.238310902,2918,,iTLB-load-misses,15990804,39.68,,
    20.238310902,69020,,dTLB-load-misses,15996876,39.70,,
    20.238310902,5062,,dTLB-store-misses,15992357,39.69,,
    20.238310902,696677,,L1-icache-load-misses,14694544,36.46,,
    20.238310902,3166415,,L1-dcache-load-misses,10700899,26.55,4.06,of all L1-dcache accesses
    20.238310902,496252,,l2_rqsts.all_demand_miss,6701856,16.63,,
    20.238310902,9519,,LLC-load-misses,2705135,6.71,1.45,of all LL-cache accesses
    20.238310902,<not counted>,,LLC-store-misses,0,0.00,,
    20.238310902,133576280,,cycles,1595042,3.96,,
    20.238310902,335241132,,instructions,5588284,13.87,2.51,insn per cycle
    20.238310902,77909934,,L1-dcache-loads,9592200,23.80,,
    20.238310902,2894334,,L1-dcache-load-misses,13598493,33.75,3.71,of all L1-dcache accesses
    20.238310902,654403,,LLC-loads,16002193,39.71,,
    20.238310902,310460,,LLC-load-misses,16009743,39.73,47.44,of all LL-cache accesses
    20.278612277,389377,,branch-misses,10992848,27.27,,
    20.278612277,4788,,iTLB-load-misses,6978086,17.31,,
    20.278612277,85920,,dTLB-load-misses,2995755,7.43,,
    20.278612277,<not counted>,,dTLB-store-misses,0,0.00,,
    20.278612277,2852238,,L1-icache-load-misses,1299071,3.22,,
    20.278612277,2388387,,L1-dcache-load-misses,5302172,13.16,3.53,of all L1-dcache accesses
    20.278612277,704430,,l2_rqsts.all_demand_miss,9298301,23.07,,
    20.278612277,149063,,LLC-load-misses,13296117,32.99,20.98,of all LL-cache accesses
