     A,B,C,D,E,F,G,H
    16.707066765,33333,,LLC-load-misses,14315318,28.45,11.10,of all LL-cache accesses
    16.757391340,1577532,,branch-misses,24691449,49.08,,
    16.757391340,8824,,iTLB-load-misses,19996260,39.74,,
    16.757391340,29343,,dTLB-load-misses,19982453,39.72,,
    16.757391340,8289,,dTLB-store-misses,19992543,39.74,,
    16.757391340,3495522,,L1-icache-load-misses,19993829,39.74,,
    16.757391340,2858596,,L1-dcache-load-misses,15993227,31.79,4.03,of all L1-dcache accesses
    16.757391340,1571303,,l2_rqsts.all_demand_miss,15998064,31.80,,
    16.757391340,43053,,LLC-load-misses,13640954,27.11,10.12,of all LL-cache accesses
    16.757391340,43618,,LLC-store-misses,9641569,19.16,,
    16.757391340,177601436,,cycles,10325535,20.52,,
    16.757391340,267313788,,instructions,14324461,28.47,1.51,insn per cycle
    16.757391340,70860937,,L1-dcache-loads,14327224,28.47,,
    16.757391340,3686989,,L1-dcache-load-misses,14336159,28.49,5.20,of all L1-dcache accesses
    16.757391340,425357,,LLC-loads,16675797,33.14,,
    16.757391340,66970,,LLC-load-misses,20673639,41.09,15.74,of all LL-cache accesses
    16.807717979,1741702,,branch-misses,28001982,55.64,,
    16.807717979,8987,,iTLB-load-misses,20001557,39.74,,
    16.807717979,23636,,dTLB-load-misses,19990240,39.72,,
    16.807717979,8809,,dTLB-store-misses,19982571,39.71,,
    16.807717979,2549053,,L1-icache-load-misses,19962815,39.67,,
    16.807717979,4167447,,L1-dcache-load-misses,11968622,23.78,5.26,of all L1-dcache accesses
    16.807717979,1122398,,l2_rqsts.all_demand_miss,7971729,15.84,,
    16.807717979,53908,,LLC-load-misses,6331682,12.58,19.73,of all LL-cache accesses
    16.807717979,22701,,LLC-store-misses,6356152,12.63,,
    16.807717979,169917540,,cycles,10354323,20.57,,
    16.807717979,277699487,,instructions,14354827,28.52,1.63,insn per cycle
    16.807717979,79158516,,L1-dcache-loads,18351609,36.46,,
    16.807717979,3470819,,L1-dcache-load-misses,22359770,44.43,4.38,of all L1-dcache accesses
    16.807717979,273169,,LLC-loads,24014814,47.72,,
    16.807717979,56369,,LLC-load-misses,24004532,47.70,20.64,of all LL-cache accesses
    16.858060737,1609484,,branch-misses,28005470,55.63,,
    16.858060737,13688,,iTLB-load-misses,19999085,39.73,,
    16.858060737,24169,,dTLB-load-misses,18298238,36.35,,
    16.858060737,12066,,dTLB-store-misses,14302866,28.41,,
    16.858060737,2947500,,L1-icache-load-misses,10339475,20.54,,
    16.858060737,3178412,,L1-dcache-load-misses,6340488,12.59,4.60,of all L1-dcache accesses
    16.858060737,1260589,,l2_rqsts.all_demand_miss,8074205,16.04,,
    16.858060737,41396,,LLC-load-misses,12030257,23.90,18.40,of all LL-cache accesses
    16.858060737,36091,,LLC-store-misses,16002174,31.79,,
    16.858060737,172199608,,cycles,20004325,39.74,,
    16.858060737,256316213,,instructions,24005818,47.69,1.49,insn per cycle
    16.858060737,69039305,,L1-dcache-loads,24002251,47.68,,
    16.858060737,2955776,,L1-dcache-load-misses,23963802,47.60,4.28,of all L1-dcache accesses
    16.858060737,225029,,LLC-loads,24003558,47.68,,
    16.858060737,74239,,LLC-load-misses,24000465,47.68,32.99,of all LL-cache accesses
    16.908413311,1931275,,branch-misses,24650500,48.96,,
    16.908413311,20340,,iTLB-load-misses,12661753,25.15,,
    16.908413311,38120,,dTLB-load-misses,10357931,20.57,,
    16.908413311,8718,,dTLB-store-misses,10355147,20.57,,
    16.908413311,2522083,,L1-icache-load-misses,10360467,20.58,,
    16.908413311,3755230,,L1-dcache-load-misses,13699629,27.21,5.25,of all L1-dcache accesses
    16.908413311,996355,,l2_rqsts.all_demand_miss,16005951,31.79,,
    16.908413311,74034,,LLC-load-misses,16001271,31.78,28.44,of all LL-cache accesses
    16.908413311,55151,,LLC-store-misses,15996656,31.77,,
    16.908413311,175046972,,cycles,19989542,39.70,,
    16.908413311,260238863,,instructions,23988054,47.64,1.49,insn per cycle
    16.908413311,71552099,,L1-dcache-loads,23984119,47.63,,
    16.908413311,2823421,,L1-dcache-load-misses,23987274,47.64,3.95,of all L1-dcache accesses
    16.908413311,260311,,LLC-loads,23994511,47.66,,
    16.908413311,46936,,LLC-load-misses,23993891,47.65,18.03,of all LL-cache accesses
    16.958744731,1749784,,branch-misses,18326833,36.41,,
    16.958744731,8790,,iTLB-load-misses,10328243,20.52,,
    16.958744731,23168,,dTLB-load-misses,11337002,22.53,,
    16.958744731,9394,,dTLB-store-misses,15338018,30.48,,
    16.958744731,3205917,,L1-icache-load-misses,19339811,38.43,,
    16.958744731,2397206,,L1-dcache-load-misses,16006100,31.80,3.36,of all L1-dcache accesses
    16.958744731,1540873,,l2_rqsts.all_demand_miss,16001238,31.79,,
    16.958744731,72802,,LLC-load-misses,16007180,31.81,22.64,of all LL-cache accesses
    16.958744731,54629,,LLC-store-misses,15998312,31.79,,
    16.958744731,175336232,,cycles,19994217,39.73,,
    16.958744731,251434152,,instructions,23997297,47.68,1.43,insn per cycle
    16.958744731,71258571,,L1-dcache-loads,23994466,47.68,,
    16.958744731,3737670,,L1-dcache-load-misses,22995989,45.69,5.25,of all L1-dcache accesses
    16.958744731,321538,,LLC-loads,18988880,37.73,,
    16.958744731,36803,,LLC-load-misses,14995922,29.80,11.45,of all LL-cache accesses
    17.009069114,1642861,,branch-misses,18337794,36.44,,
    17.009069114,7522,,iTLB-load-misses,17026481,33.83,,
    17.009069114,26869,,dTLB-load-misses,20002952,39.75,,
    17.009069114,7847,,dTLB-store-misses,20001500,39.74,,
    17.009069114,3054309,,L1-icache-load-misses,19962868,39.67,,
    17.009069114,2557504,,L1-dcache-load-misses,15982933,31.76,3.37,of all L1-dcache accesses
    17.009069114,1975998,,l2_rqsts.all_demand_miss,15998814,31.79,,
    17.009069114,52132,,LLC-load-misses,15998524,31.79,20.76,of all LL-cache accesses
    17.009069114,51233,,LLC-store-misses,15999182,31.79,,
    17.009069114,180370113,,cycles,19998972,39.74,,
    17.009069114,262143851,,instructions,21320481,42.37,1.45,insn per cycle
    17.009069114,75858642,,L1-dcache-loads,17322846,34.42,,
    17.009069114,3010980,,L1-dcache-load-misses,14325144,28.46,3.97,of all L1-dcache accesses
    17.009069114,251066,,LLC-loads,14326953,28.47,,
    17.009069114,34344,,LLC-load-misses,14364987,28.54,13.68,of all LL-cache accesses
    17.059393371,1737528,,branch-misses,22688637,45.09,,
    17.059393371,15973,,iTLB-load-misses,19998844,39.75,,
    17.059393371,30733,,dTLB-load-misses,20009776,39.77,,
    17.059393371,9477,,dTLB-store-misses,20005620,39.76,,
    17.059393371,4245505,,L1-icache-load-misses,19994885,39.74,,
    17.059393371,1720340,,L1-dcache-load-misses,16002187,31.80,2.65,of all L1-dcache accesses
    17.059393371,2007434,,l2_rqsts.all_demand_miss,15992120,31.78,,
    17.059393371,71597,,LLC-load-misses,15636656,31.07,30.26,of all LL-cache accesses
    17.059393371,51191,,LLC-store-misses,11645564,23.14,,
    17.059393371,174728581,,cycles,11646906,23.14,,
    17.059393371,228279994,,instructions,14327385,28.47,1.31,insn per cycle
    17.059393371,64994629,,L1-dcache-loads,14321014,28.46,,
    17.059393371,2485419,,L1-dcache-load-misses,14320117,28.46,3.82,of all L1-dcache accesses
    17.059393371,236642,,LLC-loads,14670940,29.15,,
    17.059393371,62029,,LLC-load-misses,18673391,37.11,26.21,of all LL-cache accesses
    17.109718086,1586236,,branch-misses,28000287,55.64,,
    17.109718086,18661,,iTLB-load-misses,19999111,39.74,,
    17.109718086,40074,,dTLB-load-misses,19998444,39.74,,
    17.109718086,13737,,dTLB-store-misses,19994861,39.73,,
    17.109718086,4881102,,L1-icache-load-misses,19997917,39.74,,
    17.109718086,2240204,,L1-dcache-load-misses,13966222,27.75,3.78,of all L1-dcache accesses
    17.109718086,3173142,,l2_rqsts.all_demand_miss,9968695,19.81,,
    17.109718086,31975,,LLC-load-misses,6327007,12.57,13.27,of all LL-cache accesses
    17.109718086,52644,,LLC-store-misses,6326403,12.57,,
    17.109718086,175516071,,cycles,10326102,20.52,,
    17.109718086,232969296,,instructions,14332554,28.48,1.33,insn per cycle
    17.109718086,59186904,,L1-dcache-loads,16351434,32.49,,
    17.109718086,1942550,,L1-dcache-load-misses,20349710,40.44,3.28,of all L1-dcache accesses
    17.109718086,240980,,LLC-loads,24003656,47.70,,
    17.109718086,84025,,LLC-load-misses,24000599,47.69,34.87,of all LL-cache accesses
    17.159986590,1259939,,branch-misses,28005801,55.70,,
    17.159986590,10874,,iTLB-load-misses,20001745,39.78,,
    17.159986590,27441,,dTLB-load-misses,19991412,39.76,,
    17.159986590,10560,,dTLB-store-misses,16241071,32.30,,
    17.159986590,3088616,,L1-icache-load-misses,12246813,24.36,,
    17.159986590,2417162,,L1-dcache-load-misses,6279015,12.49,3.35,of all L1-dcache accesses
    17.159986590,2324044,,l2_rqsts.all_demand_miss,6281046,12.49,,
    17.159986590,47991,,LLC-load-misses,10030794,19.95,21.65,of all LL-cache accesses
    17.159986590,38071,,LLC-store-misses,14030772,27.91,,
    17.159986590,169581688,,cycles,18031719,35.86,,
    17.159986590,257083386,,instructions,22034216,43.82,1.52,insn per cycle
    17.159986590,72134068,,L1-dcache-loads,24000847,47.74,,
    17.159986590,2725533,,L1-dcache-load-misses,24008894,47.75,3.78,of all L1-dcache accesses
    17.159986590,221645,,LLC-loads,24004232,47.74,,
    17.159986590,76802,,LLC-load-misses,23998648,47.73,34.65,of all LL-cache accesses
    17.210261217,1458818,,branch-misses,26503618,52.73,,
    17.210261217,12237,,iTLB-load-misses,14508349,28.86,,
    17.210261217,29405,,dTLB-load-misses,10511311,20.91,,
    17.210261217,12272,,dTLB-store-misses,10268520,20.43,,
    17.210261217,2951744,,L1-icache-load-misses,10266058,20.42,,
    17.210261217,2866460,,L1-dcache-load-misses,11761082,23.40,3.68,of all L1-dcache accesses
    17.210261217,1406850,,l2_rqsts.all_demand_miss,15772508,31.38,,
    17.210261217,86952,,LLC-load-misses,16000178,31.83,35.32,of all LL-cache accesses
    17.210261217,62266,,LLC-store-misses,16001109,31.83,,
    17.210261217,174060135,,cycles,20000339,39.79,,
    17.210261217,279330348,,instructions,23998373,47.74,1.60,insn per cycle
    17.210261217,77904231,,L1-dcache-loads,23990715,47.73,,
    17.210261217,3062205,,L1-dcache-load-misses,23976619,47.70,3.93,of all L1-dcache accesses
    17.210261217,246153,,LLC-loads,23997264,47.74,,
    17.210261217,45362,,LLC-load-misses,23998458,47.74,18.43,of all LL-cache accesses
    17.260568500,1717899,,branch-misses,18288585,36.35,,
    17.260568500,18045,,iTLB-load-misses,10306169,20.49,,
    17.260568500,35584,,dTLB-load-misses,10306083,20.49,,
    17.260568500,11328,,dTLB-store-misses,13491108,26.82,,
    17.260568500,3002540,,L1-icache-load-misses,17489345,34.77,,
    17.260568500,2820176,,L1-dcache-load-misses,16010814,31.83,4.34,of all L1-dcache accesses
    17.260568500,1315354,,l2_rqsts.all_demand_miss,16001516,31.81,,
    17.260568500,73991,,LLC-load-misses,16007186,31.82,31.94,of all LL-cache accesses
    17.260568500,59412,,LLC-store-misses,16016620,31.84,,
    17.260568500,173482218,,cycles,20000432,39.76,,
    17.260568500,249923237,,instructions,24005248,47.72,1.44,insn per cycle
    17.260568500,65041367,,L1-dcache-loads,23989738,47.69,,
    17.260568500,2106010,,L1-dcache-load-misses,23999272,47.71,3.24,of all L1-dcache accesses
    17.260568500,231628,,LLC-loads,20813970,41.37,,
    17.260568500,53890,,LLC-load-misses,16806607,33.41,23.27,of all LL-cache accesses
    17.310896108,1643891,,branch-misses,18336604,36.43,,
    17.310896108,13172,,iTLB-load-misses,15194649,30.19,,
    17.310896108,28350,,dTLB-load-misses,19183872,38.12,,
    17.310896108,10598,,dTLB-store-misses,19999896,39.74,,
    17.310896108,2811648,,L1-icache-load-misses,20001307,39.74,,
    17.310896108,2374798,,L1-dcache-load-misses,15993804,31.78,3.53,of all L1-dcache accesses
    17.310896108,1649093,,l2_rqsts.all_demand_miss,16007139,31.81,,
    17.310896108,91859,,LLC-load-misses,16000573,31.79,36.05,of all LL-cache accesses
    17.310896108,56720,,LLC-store-misses,15999113,31.79,,
    17.310896108,177141175,,cycles,19997515,39.74,,
    17.310896108,250919166,,instructions,23145954,45.99,1.42,insn per cycle
    17.310896108,67340691,,L1-dcache-loads,19146078,38.04,,
    17.310896108,2224078,,L1-dcache-load-misses,15143159,30.09,3.30,of all L1-dcache accesses
    17.310896108,254839,,LLC-loads,14328186,28.47,,
    17.310896108,54209,,LLC-load-misses,14328174,28.47,21.27,of all LL-cache accesses
    17.361203629,1569914,,branch-misses,20874985,41.50,,
    17.361203629,17082,,iTLB-load-misses,20001903,39.76,,
    17.361203629,29955,,dTLB-load-misses,20004548,39.76,,
    17.361203629,11469,,dTLB-store-misses,20010293,39.78,,
    17.361203629,3196478,,L1-icache-load-misses,20002399,39.76,,
    17.361203629,1992929,,L1-dcache-load-misses,16005999,31.82,2.52,of all L1-dcache accesses
    17.361203629,1893272,,l2_rqsts.all_demand_miss,15997560,31.80,,
    17.361203629,86263,,LLC-load-misses,15986420,31.78,35.10,of all LL-cache accesses
    17.361203629,60087,,LLC-store-misses,13446108,26.73,,
    17.361203629,178417724,,cycles,13447514,26.73,,
    17.361203629,266595214,,instructions,14302224,28.43,1.49,insn per cycle
    17.361203629,78989450,,L1-dcache-loads,14300596,28.43,,
    17.361203629,2740148,,L1-dcache-load-misses,14306548,28.44,3.47,of all L1-dcache accesses
    17.361203629,245779,,LLC-loads,14311968,28.45,,
    17.361203629,62861,,LLC-load-misses,16851915,33.50,25.58,of all LL-cache accesses
    17.411539321,1382316,,branch-misses,27999425,55.63,,
    17.411539321,19473,,iTLB-load-misses,19991588,39.72,,
    17.411539321,45536,,dTLB-load-misses,19993447,39.72,,
    17.411539321,15009,,dTLB-store-misses,19997747,39.73,,
    17.411539321,3990780,,L1-icache-load-misses,19998778,39.73,,
    17.411539321,2703146,,L1-dcache-load-misses,15788984,31.37,3.98,of all L1-dcache accesses
    17.411539321,1706667,,l2_rqsts.all_demand_miss,11791788,23.42,,
    17.411539321,40950,,LLC-load-misses,7792499,15.48,18.51,of all LL-cache accesses
    17.411539321,34383,,LLC-store-misses,6340822,12.60,,
    17.411539321,173585096,,cycles,10339069,20.54,,
    17.411539321,268240762,,instructions,14348638,28.50,1.55,insn per cycle
    17.411539321,67850608,,L1-dcache-loads,14550700,28.91,,
    17.411539321,2350144,,L1-dcache-load-misses,18546222,36.84,3.46,of all L1-dcache accesses
    17.411539321,221211,,LLC-loads,22541051,44.78,,
    17.411539321,84410,,LLC-load-misses,23999878,47.68,38.16,of all LL-cache accesses
    17.461880367,1534746,,branch-misses,28003705,55.63,,
    17.461880367,6212,,iTLB-load-misses,19998436,39.73,,
    17.461880367,37379,,dTLB-load-misses,19991566,39.71,,
    17.461880367,8594,,dTLB-store-misses,18115827,35.99,,
    17.461880367,1766037,,L1-icache-load-misses,14122428,28.05,,
    17.461880367,4581513,,L1-dcache-load-misses,6339843,12.59,6.67,of all L1-dcache accesses
    17.461880367,1789630,,l2_rqsts.all_demand_miss,6343400,12.60,,
    17.461880367,47454,,LLC-load-misses,8208277,16.31,12.33,of all LL-cache accesses
    17.461880367,44257,,LLC-store-misses,12208607,24.25,,
    17.461880367,166252922,,cycles,16209152,32.20,,
    17.461880367,241795084,,instructions,20205173,40.14,1.45,insn per cycle
    17.461880367,68686348,,L1-dcache-loads,24001538,47.68,,
    17.461880367,3176060,,L1-dcache-load-misses,24004435,47.69,4.62,of all L1-dcache accesses
    17.461880367,384960,,LLC-loads,24010157,47.70,,
    17.461880367,77368,,LLC-load-misses,24003278,47.69,20.10,of all LL-cache accesses
    17.512154098,1749954,,branch-misses,27993250,55.68,,
    17.512154098,8470,,iTLB-load-misses,16400175,32.62,,
    17.512154098,16707,,dTLB-load-misses,12404371,24.67,,
    17.512154098,13999,,dTLB-store-misses,10278646,20.44,,
    17.512154098,1931690,,L1-icache-load-misses,10277870,20.44,,
    17.512154098,4116717,,L1-dcache-load-misses,9878954,19.65,5.62,of all L1-dcache accesses
    17.512154098,874226,,l2_rqsts.all_demand_miss,13882467,27.61,,
    17.512154098,83694,,LLC-load-misses,16005900,31.84,18.49,of all LL-cache accesses
    17.512154098,66584,,LLC-store-misses,16007572,31.84,,
    17.512154098,172701184,,cycles,20002608,39.79,,
    17.512154098,264974790,,instructions,24003964,47.74,1.53,insn per cycle
    17.512154098,73280480,,L1-dcache-loads,23992766,47.72,,
    17.512154098,3458484,,L1-dcache-load-misses,23985339,47.71,4.72,of all L1-dcache accesses
    17.512154098,452697,,LLC-loads,23993165,47.72,,
    17.512154098,48545,,LLC-load-misses,23992006,47.72,10.72,of all LL-cache accesses
    17.562482025,1323471,,branch-misses,18714155,37.22,,
    17.562482025,8700,,iTLB-load-misses,10328063,20.54,,
    17.562482025,42406,,dTLB-load-misses,10326837,20.54,,
    17.562482025,10827,,dTLB-store-misses,11596416,23.06,,
    17.562482025,2029743,,L1-icache-load-misses,15553852,30.93,,
    17.562482025,4819456,,L1-dcache-load-misses,15954940,31.73,6.72,of all L1-dcache accesses
    17.562482025,864242,,l2_rqsts.all_demand_miss,15960051,31.74,,
    17.562482025,47955,,LLC-load-misses,15958433,31.74,8.29,of all LL-cache accesses
    17.562482025,34401,,LLC-store-misses,16009320,31.84,,
    17.562482025,173937950,,cycles,20001947,39.78,,
    17.562482025,260750593,,instructions,24003826,47.74,1.50,insn per cycle
    17.562482025,71716083,,L1-dcache-loads,24001286,47.73,,
    17.562482025,3910012,,L1-dcache-load-misses,23997177,47.72,5.45,of all L1-dcache accesses
    17.562482025,578561,,LLC-loads,22734427,45.21,,
    17.562482025,78287,,LLC-load-misses,18726219,37.24,13.53,of all LL-cache accesses
    17.612809621,1712302,,branch-misses,18330575,36.42,,
    17.612809621,7659,,iTLB-load-misses,13279146,26.39,,
    17.612809621,28934,,dTLB-load-misses,17275201,34.33,,
    17.612809621,7652,,dTLB-store-misses,20011691,39.76,,
    17.612809621,3061389,,L1-icache-load-misses,20003169,39.75,,
    17.612809621,2453839,,L1-dcache-load-misses,15993232,31.78,3.10,of all L1-dcache accesses
